id,isDefault
883047,1.0
883048,1.0
883049,1.0
883050,1.0
883051,1.0
883052,1.0
883053,1.0
883054,1.0
883055,1.0
883056,1.0
883057,1.0
883058,1.0
883059,0.999291181564331
883060,1.0
883061,1.0
883062,1.0
883063,1.0
883064,1.0
883065,1.0
883066,1.0
883067,1.0
883068,1.0
883069,1.0
883070,1.0
883071,1.0
883072,1.0
883073,1.0
883074,1.0
883075,1.0
883076,1.0
883077,1.0
883078,1.0
883079,1.0
883080,1.0
883081,1.0
883082,1.0
883083,1.0
883084,1.0
883085,1.0
883086,1.0
883087,1.0
883088,1.0
883089,1.0
883090,1.0
883091,1.0
883092,1.0
883093,7.922373174151787e-11
883094,0.999963641166687
883095,5.949082436085783e-16
883096,3.0591167623805957e-22
883097,1.0
883098,1.0
883099,1.0
883100,0.999966025352478
883101,1.0
883102,1.481028263505327e-26
883103,1.0
883104,1.0
883105,1.0
883106,1.0
883107,1.0
883108,1.0
883109,1.0
883110,1.0
883111,1.0
883112,1.0
883113,1.0
883114,7.121679984669769e-20
883115,1.0
883116,7.203574329131334e-18
883117,1.0
883118,1.0
883119,1.0
883120,1.8674336335372955e-15
883121,1.0
883122,1.0
883123,1.0
883124,1.0
883125,1.0
883126,1.0
883127,1.0
883128,1.0
883129,1.0
883130,1.0
883131,1.0
883132,9.775744071567424e-21
883133,1.0
883134,1.0
883135,1.0
883136,6.769777601536999e-22
883137,1.0
883138,1.0
883139,1.0
883140,1.0
883141,1.0
883142,1.0
883143,3.5356447369849775e-06
883144,1.0
883145,9.563860120520573e-12
883146,1.0
883147,1.0
883148,0.9999690055847168
883149,1.0
883150,1.0
883151,1.0
883152,1.0
883153,1.0
883154,1.0
883155,1.0
883156,1.9098411740969823e-08
883157,1.0
883158,0.001811891095712781
883159,0.9999997615814209
883160,1.0
883161,1.0
883162,1.0
883163,1.0
883164,1.0
883165,1.0
883166,1.0
883167,1.0
883168,2.9298243475750496e-07
883169,1.0
883170,1.0
883171,1.0
883172,1.0
883173,2.78228843134299e-22
883174,3.685661056351819e-07
883175,1.0
883176,0.00011539382830960676
883177,1.0
883178,1.0
883179,1.0
883180,1.0
883181,1.0
883182,1.0
883183,1.0
883184,1.0
883185,1.0
883186,1.0
883187,1.0
883188,1.0
883189,9.534299749702768e-08
883190,1.0
883191,1.0
883192,1.0
883193,5.171009453963649e-12
883194,1.0
883195,1.0
883196,1.5700763356107927e-07
883197,1.0
883198,0.9914678335189819
883199,1.0
883200,2.740897571129608e-06
883201,0.9999991655349731
883202,1.0
883203,1.0
883204,2.0463314124505972e-16
883205,1.0
883206,0.017637208104133606
883207,1.0
883208,1.2611207012014347e-06
883209,0.9586042761802673
883210,1.0
883211,1.0
883212,1.0
883213,1.0
883214,1.0
883215,1.0
883216,1.0
883217,9.928121289703995e-05
883218,8.993125533152124e-08
883219,1.0
883220,1.0
883221,1.0
883222,1.0
883223,1.0
883224,1.0
883225,1.0
883226,1.0
883227,1.0
883228,1.0
883229,1.0
883230,0.9999707937240601
883231,1.0
883232,1.0
883233,1.0
883234,1.0
883235,0.02962297946214676
883236,1.0
883237,1.0
883238,1.0
883239,1.0
883240,1.0
883241,1.0
883242,0.9944977164268494
883243,1.0
883244,1.0
883245,1.0
883246,1.0
883247,1.0
883248,1.0
883249,1.0
883250,1.0
883251,1.0
883252,1.0
883253,0.9999996423721313
883254,1.0
883255,3.5593027405411704e-06
883256,1.0
883257,1.0
883258,1.0
883259,1.0
883260,0.9680213928222656
883261,1.0
883262,1.1202462253749786e-22
883263,1.0
883264,1.0
883265,1.0
883266,1.0
883267,1.0
883268,1.0
883269,1.0
883270,1.0
883271,1.0
883272,1.0
883273,1.0
883274,1.0
883275,1.0
883276,1.0
883277,1.0
883278,1.0
883279,1.0
883280,1.0
883281,1.0
883282,1.0
883283,5.388426416175207e-07
883284,1.0
883285,1.0
883286,1.0
883287,1.0
883288,1.0
883289,1.0
883290,1.0
883291,1.0
883292,1.6933205415625707e-06
883293,1.0
883294,1.0
883295,1.0
883296,0.9999994039535522
883297,1.0
883298,1.0
883299,1.0
883300,1.0
883301,1.0
883302,1.0
883303,1.0
883304,1.0
883305,1.0
883306,1.0
883307,1.0
883308,1.0
883309,1.0
883310,1.0
883311,1.0
883312,1.0
883313,1.0
883314,1.0
883315,3.385106996312248e-18
883316,1.0
883317,0.9999997615814209
883318,1.0
883319,1.0
883320,1.0
883321,1.0
883322,1.0
883323,1.0
883324,1.0
883325,1.0
883326,1.0
883327,1.0
883328,1.0
883329,1.0
883330,1.0
883331,1.0
883332,1.0
883333,1.0
883334,1.0
883335,1.0
883336,1.0
883337,0.9988806843757629
883338,1.0
883339,1.0
883340,1.0
883341,1.0
883342,1.0
883343,1.0
883344,1.0
883345,1.0
883346,1.0
883347,1.0
883348,1.0
883349,1.0
883350,1.0
883351,1.0
883352,1.0
883353,1.0
883354,1.0
883355,1.0
883356,7.233977306064787e-10
883357,1.0
883358,1.0
883359,1.0
883360,1.0
883361,1.0
883362,1.0
883363,1.0
883364,1.0
883365,4.5237908742352256e-14
883366,1.0
883367,0.00012379280815366656
883368,1.0
883369,1.0
883370,1.0
883371,0.9999018907546997
883372,1.0
883373,1.0
883374,1.0
883375,1.0
883376,1.0
883377,1.0
883378,1.0
883379,4.7726989050165415e-30
883380,1.0
883381,1.0
883382,1.0
883383,1.0
883384,1.0
883385,1.0
883386,0.581771969795227
883387,1.0
883388,1.0
883389,1.0
883390,1.0
883391,1.0
883392,1.0
883393,1.0
883394,1.0
883395,1.0
883396,1.0
883397,1.0
883398,1.0
883399,1.0
883400,1.0
883401,1.0
883402,1.0
883403,1.0
883404,1.0
883405,1.0
883406,1.0
883407,1.0
883408,1.0
883409,1.0
883410,1.0
883411,1.0
883412,1.0
883413,1.0
883414,1.0
883415,1.0
883416,1.0
883417,1.0
883418,1.0
883419,1.0
883420,1.0
883421,1.0
883422,1.0
883423,1.0
883424,0.002753662411123514
883425,1.615824741523588e-18
883426,0.0003207052650395781
883427,1.0
883428,1.0
883429,1.0
883430,6.50681442948553e-07
883431,1.0
883432,1.0
883433,1.0
883434,1.0
883435,1.6684345036551982e-24
883436,1.0
883437,1.0
883438,1.0
883439,1.0
883440,3.9309245962459993e-13
883441,1.0
883442,1.0
883443,1.0
883444,1.0
883445,1.0
883446,1.0
883447,1.0
883448,1.0
883449,1.0
883450,1.0
883451,1.0
883452,2.4069576088031367e-17
883453,1.0
883454,1.0
883455,1.0
883456,1.0
883457,1.0
883458,1.0
883459,1.0
883460,1.0
883461,1.0
883462,1.0
883463,0.9999998807907104
883464,2.248929931170096e-09
883465,1.0
883466,1.0
883467,5.795513936314386e-22
883468,1.0
883469,1.0
883470,1.0
883471,1.0
883472,0.6940377354621887
883473,1.0
883474,1.0
883475,1.0
883476,1.0
883477,1.0
883478,0.9999996423721313
883479,1.0
883480,1.0
883481,1.0
883482,1.0
883483,1.0
883484,0.9950029253959656
883485,1.0001426770100963e-12
883486,1.0
883487,1.0
883488,1.0
883489,1.0
883490,1.0
883491,1.0
883492,1.0
883493,1.0
883494,1.0
883495,1.0
883496,1.0
883497,1.0
883498,1.0
883499,1.0
883500,1.0
883501,1.0
883502,5.836922412072454e-08
883503,1.0
883504,1.0
883505,1.0
883506,1.0
883507,1.0
883508,0.9999997615814209
883509,1.0
883510,1.0
883511,1.0
883512,1.0
883513,1.0
883514,1.0
883515,1.0
883516,1.0
883517,0.9999998807907104
883518,1.0
883519,1.0
883520,1.0
883521,1.0
883522,1.0
883523,1.0
883524,1.0
883525,1.0
883526,1.0
883527,1.0
883528,1.7967632714999127e-08
883529,1.0
883530,1.0
883531,1.0
883532,1.0
883533,1.0
883534,1.0622583948528483e-13
883535,1.0
883536,4.7290791345844935e-14
883537,1.0
883538,1.9096174161752214e-17
883539,1.0
883540,1.0
883541,1.0
883542,1.0
883543,0.017218545079231262
883544,1.0
883545,1.0
883546,1.0
883547,1.0
883548,1.0
883549,0.9998036026954651
883550,1.0
883551,1.0
883552,1.0
883553,1.0
883554,1.0
883555,1.0
883556,1.0
883557,1.0
883558,1.0
883559,1.0
883560,1.0
883561,1.0
883562,1.0
883563,1.0
883564,1.0
883565,1.0
883566,1.0
883567,1.0
883568,1.0
883569,0.9997181296348572
883570,1.0
883571,1.0
883572,0.9999969005584717
883573,1.0
883574,7.164454712002902e-14
883575,1.0
883576,0.24331627786159515
883577,1.0
883578,1.0
883579,1.0
883580,1.0
883581,0.9998966455459595
883582,1.0
883583,1.0
883584,0.999998927116394
883585,1.0
883586,1.0
883587,1.0
883588,1.0
883589,1.0
883590,1.0
883591,1.0
883592,1.0
883593,1.0
883594,1.0
883595,1.0
883596,1.0
883597,1.0
883598,1.0
883599,1.0
883600,1.0
883601,1.0
883602,1.0
883603,1.0
883604,1.0
883605,1.0
883606,1.0
883607,1.0
883608,1.0
883609,1.0
883610,1.0
883611,3.672676399113506e-11
883612,0.9999998807907104
883613,1.0
883614,1.0
883615,1.0
883616,1.0
883617,1.0
883618,0.19861562550067902
883619,1.0
883620,1.0
883621,1.0
883622,0.8057382702827454
883623,1.0
883624,1.0
883625,1.0
883626,1.0
883627,0.9999881982803345
883628,1.0
883629,1.0
883630,1.0
883631,1.0
883632,1.0
883633,0.9976056814193726
883634,1.0
883635,1.0
883636,1.0
883637,1.0
883638,1.0
883639,1.0
883640,1.0
883641,1.0
883642,0.00023450245498679578
883643,1.0
883644,1.0
883645,0.9896571040153503
883646,1.0
883647,1.0
883648,1.0
883649,1.0
883650,8.144110324792564e-06
883651,0.9982194304466248
883652,1.0
883653,0.9999908208847046
883654,1.0
883655,1.0
883656,1.0
883657,1.0
883658,1.0
883659,1.0
883660,1.0
883661,1.0
883662,1.0
883663,1.0
883664,1.0
883665,1.0
883666,1.0
883667,1.0
883668,1.0
883669,1.0
883670,1.0
883671,1.696313479134433e-23
883672,1.0
883673,1.0
883674,1.0
883675,1.0
883676,1.0
883677,0.9997320771217346
883678,1.0
883679,1.0
883680,1.0
883681,1.0
883682,1.0
883683,1.0
883684,1.0
883685,1.0
883686,0.9999932050704956
883687,1.0
883688,1.0
883689,1.0
883690,1.0
883691,1.0
883692,0.9999970197677612
883693,1.0
883694,1.0
883695,1.0
883696,1.0
883697,1.0
883698,1.0
883699,1.0
883700,1.0
883701,1.0
883702,1.0
883703,1.0
883704,1.0
883705,1.0
883706,1.7150612166005885e-06
883707,1.0
883708,1.0
883709,1.0
883710,1.0
883711,5.5214961075522595e-11
883712,1.0
883713,1.0
883714,1.0
883715,1.0
883716,1.0
883717,1.0
883718,1.0
883719,1.0
883720,1.0
883721,1.0
883722,2.9800688102225177e-21
883723,1.0
883724,0.9999996423721313
883725,1.0
883726,1.0
883727,1.0
883728,1.0
883729,0.9999990463256836
883730,1.0
883731,1.0
883732,1.0
883733,1.0
883734,1.0
883735,0.9999998807907104
883736,1.0
883737,1.0
883738,1.0
883739,1.0
883740,1.0
883741,1.0
883742,1.0
883743,1.0
883744,3.743986787263509e-10
883745,1.0
883746,1.0
883747,1.0
883748,1.0
883749,1.0
883750,1.0
883751,1.0
883752,0.005142049863934517
883753,1.0
883754,1.0
883755,1.0
883756,1.0
883757,1.0
883758,1.0
883759,1.0
883760,1.0
883761,1.0
883762,1.0
883763,1.0
883764,0.005606523714959621
883765,0.026678094640374184
883766,1.0
883767,1.0
883768,1.0
883769,1.0
883770,1.0
883771,1.0
883772,1.0
883773,1.0
883774,1.0
883775,1.0
883776,0.9362492561340332
883777,2.3614763478008172e-08
883778,7.787853140150958e-10
883779,1.0
883780,0.9999998807907104
883781,1.0
883782,1.0
883783,1.0
883784,1.0
883785,0.9999998807907104
883786,1.0
883787,1.0
883788,2.8088833342598818e-12
883789,1.0
883790,1.0
883791,1.0
883792,1.0
883793,1.0
883794,0.9911752939224243
883795,1.0
883796,1.0
883797,1.0
883798,1.4152589690452633e-12
883799,1.0
883800,1.0
883801,1.0
883802,4.289248171178716e-31
883803,1.0
883804,3.711228629681545e-23
883805,1.0
883806,1.0
883807,1.0
883808,1.0
883809,0.9979117512702942
883810,1.0
883811,1.0
883812,1.0
883813,1.0
883814,1.0
883815,1.0
883816,1.0
883817,1.0
883818,1.0
883819,1.0
883820,0.9999998807907104
883821,1.0
883822,1.0
883823,1.0
883824,1.0
883825,1.0
883826,1.0
883827,1.0
883828,1.0
883829,1.0
883830,1.0
883831,1.0
883832,1.0
883833,1.0
883834,1.0
883835,1.0
883836,1.0
883837,1.0
883838,1.0
883839,1.0
883840,1.0
883841,1.0
883842,0.6772317290306091
883843,1.0
883844,1.0
883845,0.9999141693115234
883846,1.0
883847,1.0
883848,1.0
883849,1.0
883850,1.0
883851,1.0
883852,1.0
883853,1.0
883854,0.9999970197677612
883855,1.0
883856,1.0
883857,1.0
883858,1.0
883859,1.0
883860,1.0
883861,1.0
883862,2.889238110911907e-12
883863,1.0
883864,0.6809267997741699
883865,1.0
883866,1.0
883867,1.0
883868,1.0
883869,1.0
883870,1.0
883871,1.0
883872,1.0
883873,0.9998284578323364
883874,1.0
883875,1.0
883876,1.0
883877,1.0
883878,1.0
883879,1.0
883880,1.0
883881,1.0
883882,1.0
883883,1.0
883884,1.0
883885,1.0
883886,1.0
883887,1.0
883888,1.0
883889,1.0
883890,1.0
883891,1.0
883892,1.0
883893,1.0
883894,1.0
883895,1.0
883896,1.0
883897,1.0
883898,1.0
883899,8.621535152464332e-10
883900,0.05071192607283592
883901,0.9709002375602722
883902,1.0
883903,0.9998014569282532
883904,1.0
883905,1.0
883906,1.0
883907,1.0
883908,1.0
883909,0.9999575614929199
883910,1.0
883911,1.0
883912,1.0
883913,1.0
883914,1.0
883915,1.0
883916,1.0
883917,1.0
883918,1.0
883919,1.0
883920,1.0
883921,1.0
883922,1.0
883923,1.0
883924,1.0
883925,1.0
883926,0.9999933242797852
883927,1.216710220043844e-17
883928,1.0
883929,1.0
883930,9.430254971007357e-15
883931,1.0
883932,1.858136965893209e-05
883933,1.0
883934,0.9999905824661255
883935,1.0
883936,1.0
883937,1.0
883938,1.0
883939,1.0
883940,1.0
883941,1.0
883942,1.3371779256009635e-23
883943,1.0
883944,1.0884881591986112e-14
883945,1.0
883946,1.0
883947,1.0
883948,1.0
883949,1.0
883950,1.0
883951,1.0
883952,1.0
883953,1.0
883954,1.0
883955,1.0
883956,1.0
883957,1.0
883958,1.0
883959,0.01061761099845171
883960,1.0
883961,1.0
883962,1.0
883963,1.0
883964,1.0
883965,1.0
883966,1.0
883967,1.0
883968,1.0
883969,1.0
883970,1.0
883971,2.373220195295289e-05
883972,1.0
883973,1.0
883974,2.7287409586897376e-17
883975,1.0
883976,1.0
883977,1.0
883978,1.0
883979,1.0
883980,1.0
883981,1.0
883982,0.7290142178535461
883983,1.0
883984,1.0
883985,1.0
883986,1.0
883987,1.0
883988,1.0
883989,0.42650753259658813
883990,1.0
883991,1.0
883992,1.0
883993,1.0
883994,1.0
883995,1.0
883996,1.0
883997,1.0
883998,1.0
883999,1.0
884000,1.0
884001,1.0
884002,1.0
884003,1.0
884004,1.0
884005,1.0
884006,1.0
884007,1.0
884008,1.0
884009,7.250086891723411e-24
884010,1.0
884011,1.0
884012,1.0
884013,1.0
884014,1.0
884015,1.0
884016,3.664381178191909e-24
884017,1.0
884018,1.0
884019,1.0
884020,1.0
884021,1.0
884022,1.0
884023,1.0
884024,1.0
884025,1.0
884026,1.0
884027,1.0
884028,1.0
884029,1.0
884030,1.0
884031,1.0
884032,0.6690279841423035
884033,1.0
884034,1.0
884035,0.9999997615814209
884036,0.9999995231628418
884037,1.0
884038,1.0
884039,1.0
884040,2.6787378182826035e-19
884041,1.0
884042,1.0
884043,1.0
884044,1.6219054636661123e-13
884045,1.0
884046,1.0
884047,1.0
884048,1.0
884049,1.0
884050,1.0
884051,1.0
884052,1.0
884053,1.0
884054,1.0
884055,4.5790335434503504e-07
884056,1.0
884057,1.0
884058,1.0
884059,1.0
884060,1.0
884061,1.0
884062,1.0
884063,1.0
884064,1.0
884065,1.0
884066,1.0
884067,1.0
884068,1.0
884069,1.4056904262815806e-07
884070,1.0
884071,1.0
884072,1.0
884073,1.0
884074,1.0
884075,1.0
884076,1.0
884077,1.0
884078,1.0
884079,1.0
884080,1.0
884081,1.0
884082,1.0
884083,1.0
884084,1.0
884085,6.896958559821087e-10
884086,1.0
884087,1.0
884088,1.0
884089,6.3797540099329836e-24
884090,1.0
884091,1.0
884092,1.0
884093,1.0
884094,0.9996179342269897
884095,1.0
884096,1.0
884097,1.0
884098,0.9994480013847351
884099,0.008436056785285473
884100,1.0
884101,1.0
884102,1.0
884103,1.0
884104,1.0
884105,1.0
884106,1.0
884107,1.0
884108,1.0
884109,1.0
884110,1.0
884111,1.0
884112,1.0
884113,1.0
884114,1.0
884115,1.0
884116,1.0
884117,0.0001788399531506002
884118,1.0
884119,1.0
884120,1.0
884121,1.0
884122,1.0
884123,1.0
884124,1.0
884125,1.0
884126,1.0
884127,1.0
884128,1.0
884129,1.0
884130,1.0
884131,1.0
884132,1.0
884133,1.0
884134,1.0
884135,1.0
884136,1.0779699220778782e-25
884137,1.0
884138,1.0
884139,2.877513338717108e-08
884140,1.0
884141,0.9999589920043945
884142,1.0
884143,1.0
884144,1.0
884145,0.9531193375587463
884146,1.0
884147,3.699116547469829e-15
884148,1.0
884149,1.0
884150,1.0
884151,1.0
884152,1.0
884153,1.0
884154,1.0
884155,1.0
884156,1.0
884157,1.0
884158,1.0
884159,1.0
884160,1.0
884161,1.0
884162,1.0
884163,1.0
884164,1.0
884165,0.4698784351348877
884166,0.11138391494750977
884167,1.0
884168,1.0
884169,1.0
884170,1.0
884171,1.0
884172,1.0
884173,1.0
884174,1.0709377384898744e-08
884175,1.0
884176,3.5999307689188093e-22
884177,1.0
884178,1.0
884179,1.0
884180,1.0
884181,1.0
884182,1.0
884183,1.0
884184,0.07249848544597626
884185,1.0
884186,1.0
884187,1.0
884188,1.0
884189,1.0
884190,0.9806348085403442
884191,1.0
884192,0.008072500117123127
884193,1.0
884194,1.0
884195,1.0
884196,1.0
884197,1.0
884198,1.0
884199,1.0
884200,1.0
884201,1.0
884202,5.822157787351824e-19
884203,0.999998927116394
884204,1.0
884205,1.0
884206,3.8448331906693056e-05
884207,1.0
884208,6.075135597311653e-20
884209,1.0
884210,6.776735972380266e-07
884211,1.0
884212,1.0
884213,1.0
884214,1.0
884215,0.9999878406524658
884216,1.0
884217,1.0
884218,1.0
884219,1.0
884220,1.0
884221,1.0
884222,1.0
884223,1.0
884224,1.0
884225,1.0
884226,1.0
884227,1.0
884228,1.0
884229,1.0
884230,1.0
884231,1.0
884232,1.0
884233,1.0
884234,1.0
884235,1.0
884236,1.0
884237,1.0
884238,1.0
884239,1.0
884240,1.0
884241,1.0
884242,1.0
884243,1.0
884244,1.0
884245,1.0
884246,9.365574392393693e-24
884247,1.0
884248,1.0
884249,1.0
884250,1.0
884251,1.0
884252,1.0
884253,1.0
884254,1.0
884255,4.458479592461817e-12
884256,1.0
884257,1.0
884258,1.0
884259,1.0
884260,1.0
884261,1.0
884262,1.0
884263,1.0
884264,1.0
884265,1.0
884266,1.0
884267,1.0
884268,1.0
884269,1.0
884270,6.998172466410324e-05
884271,1.0
884272,1.0
884273,1.0
884274,1.0
884275,1.0
884276,1.0
884277,1.0
884278,1.0
884279,1.0
884280,1.0
884281,1.0
884282,1.0
884283,1.0
884284,1.0
884285,1.0
884286,1.0
884287,1.0
884288,1.0
884289,1.0
884290,1.0
884291,1.0
884292,1.0
884293,1.0
884294,1.0
884295,1.0
884296,1.0
884297,1.0
884298,1.0
884299,1.0
884300,1.0
884301,1.0
884302,0.0009207386174239218
884303,1.0
884304,1.0
884305,0.13238444924354553
884306,1.0
884307,1.0
884308,1.0
884309,1.0
884310,1.0
884311,1.0
884312,1.0
884313,1.0
884314,1.0
884315,1.0
884316,1.0
884317,0.00036378594813868403
884318,1.0
884319,0.9924193024635315
884320,1.0
884321,1.0
884322,1.0
884323,1.0
884324,1.0
884325,1.0
884326,1.0
884327,1.0
884328,1.0
884329,1.0
884330,1.0
884331,1.0
884332,0.10248509794473648
884333,1.0
884334,1.0
884335,1.0
884336,1.0
884337,1.0
884338,1.0
884339,1.0
884340,1.0
884341,1.0
884342,1.0
884343,1.0
884344,1.0
884345,1.0
884346,8.820425130302151e-16
884347,1.0
884348,1.0
884349,1.0
884350,1.0
884351,1.0
884352,1.0
884353,1.0
884354,1.0
884355,1.0
884356,0.6870973706245422
884357,1.0
884358,1.0
884359,1.0
884360,0.331993967294693
884361,0.9999881982803345
884362,1.0
884363,1.462814650251846e-17
884364,1.0
884365,1.0
884366,0.006378388963639736
884367,1.0
884368,1.0
884369,1.0
884370,0.0007024414371699095
884371,1.0
884372,1.0
884373,1.0
884374,1.0
884375,1.0
884376,1.0
884377,1.0
884378,1.0
884379,1.0
884380,1.0
884381,1.0
884382,1.0
884383,1.0
884384,1.0
884385,1.0
884386,1.0
884387,1.0
884388,1.0
884389,1.0
884390,1.0
884391,1.0
884392,1.0
884393,1.0
884394,1.0
884395,1.0
884396,1.0
884397,1.0
884398,1.4812812751888636e-20
884399,1.0
884400,1.0
884401,2.811399724134134e-10
884402,1.0
884403,1.0
884404,5.168416805645393e-07
884405,1.0
884406,1.0
884407,1.0
884408,1.0
884409,1.0
884410,1.0481469445362043e-15
884411,1.0
884412,1.0
884413,1.0
884414,1.0
884415,1.0
884416,1.0
884417,1.0
884418,1.0
884419,1.0
884420,0.9999713897705078
884421,1.0
884422,1.0
884423,1.0
884424,1.0
884425,1.0
884426,1.0
884427,1.0
884428,1.0
884429,1.0
884430,1.0
884431,1.0
884432,1.0
884433,1.0
884434,1.0
884435,1.0
884436,1.0
884437,1.0
884438,1.0
884439,1.0
884440,1.0
884441,1.0
884442,1.0
884443,1.0
884444,1.0
884445,1.0
884446,1.0
884447,1.0
884448,1.0
884449,1.0
884450,1.0
884451,1.0
884452,1.0
884453,1.3005973217622337e-14
884454,1.0
884455,1.0
884456,1.0
884457,1.0
884458,1.0
884459,1.0
884460,1.0
884461,1.0
884462,1.0
884463,6.947816887786784e-14
884464,1.0
884465,1.0
884466,1.0
884467,1.0
884468,1.0
884469,0.9999995231628418
884470,1.0
884471,1.0
884472,1.0
884473,1.0
884474,1.0
884475,1.0
884476,1.0
884477,1.0
884478,1.0
884479,1.0
884480,0.0002516700769774616
884481,1.0
884482,4.0694889125170164e-10
884483,1.0
884484,1.0
884485,1.0
884486,1.0
884487,1.0
884488,1.0
884489,1.0
884490,1.0
884491,0.9999825954437256
884492,1.0
884493,1.0
884494,1.0
884495,1.0
884496,1.0
884497,0.9999998807907104
884498,1.0
884499,1.0
884500,1.0
884501,1.0
884502,1.0
884503,1.0
884504,1.0
884505,1.0
884506,1.0
884507,1.0
884508,1.0
884509,1.0
884510,1.0
884511,1.0
884512,1.0
884513,1.0
884514,4.297053097233012e-19
884515,1.0
884516,1.0
884517,1.0
884518,1.0
884519,1.0
884520,1.0
884521,1.0
884522,1.0
884523,1.0
884524,1.0
884525,7.450515937534874e-08
884526,1.0
884527,1.0
884528,1.0
884529,1.0
884530,1.0
884531,1.0
884532,3.1760512826369756e-17
884533,1.0
884534,1.0
884535,1.0
884536,1.0
884537,1.0
884538,1.0
884539,1.0
884540,1.0
884541,1.0
884542,1.0
884543,1.0
884544,1.0
884545,1.0
884546,0.37350842356681824
884547,1.0
884548,1.0
884549,1.0
884550,1.0
884551,1.0
884552,1.0
884553,8.020753739401698e-05
884554,1.0
884555,1.0
884556,1.0
884557,1.0
884558,1.0
884559,1.0
884560,1.0
884561,0.17442043125629425
884562,1.0
884563,1.0
884564,1.0
884565,1.5583304048050195e-05
884566,1.0
884567,0.9766466021537781
884568,1.0
884569,0.9999986886978149
884570,1.0
884571,1.0
884572,1.0
884573,1.0
884574,1.0
884575,1.0
884576,1.0
884577,5.786201726087903e-11
884578,1.0
884579,1.0
884580,4.452840684067774e-14
884581,1.0
884582,1.0
884583,1.0
884584,1.0
884585,3.1463521565910924e-08
884586,1.0
884587,1.0
884588,1.0
884589,1.0
884590,1.0
884591,1.0
884592,1.0
884593,1.0
884594,1.0
884595,1.0
884596,1.0
884597,1.0
884598,1.0
884599,1.0
884600,1.0
884601,1.0
884602,1.0
884603,1.0
884604,1.0
884605,1.0
884606,1.0
884607,1.0
884608,1.0
884609,1.0
884610,1.0
884611,1.0
884612,1.0
884613,1.0
884614,3.711249189908283e-12
884615,1.0
884616,1.0
884617,1.0
884618,1.0
884619,1.0
884620,1.0
884621,8.029224359766118e-15
884622,1.0
884623,1.0
884624,1.0
884625,0.9999945163726807
884626,2.209096231273579e-15
884627,1.0
884628,1.0
884629,1.0
884630,1.0
884631,1.0
884632,1.0
884633,1.0
884634,1.0
884635,1.0
884636,1.0
884637,1.0
884638,1.0
884639,1.0
884640,1.0
884641,0.9453592896461487
884642,2.5387463242765307e-09
884643,4.2302122892579064e-05
884644,1.0
884645,1.0
884646,1.0
884647,1.0
884648,1.0
884649,2.2449171699096687e-14
884650,1.0
884651,1.0
884652,1.0
884653,0.017611276358366013
884654,1.0
884655,1.0
884656,1.0
884657,1.0
884658,1.0
884659,6.336535463002946e-12
884660,1.0
884661,1.0
884662,1.4616890487539702e-23
884663,5.074821856146383e-13
884664,2.6869756419856117e-12
884665,1.0
884666,0.9999992847442627
884667,1.0
884668,1.0
884669,1.0
884670,1.0
884671,1.0
884672,1.0
884673,1.0
884674,1.0
884675,1.0
884676,1.0
884677,1.0
884678,1.0
884679,1.0
884680,1.0
884681,1.0
884682,1.0
884683,1.0
884684,1.0
884685,1.0
884686,1.0
884687,1.0
884688,1.0
884689,1.0
884690,0.42358627915382385
884691,1.0
884692,1.0
884693,1.0
884694,1.0
884695,1.0
884696,1.0
884697,1.0
884698,1.0
884699,1.0
884700,1.0
884701,1.0
884702,1.0
884703,1.0
884704,1.0
884705,1.0
884706,1.0
884707,2.4016806338816865e-12
884708,1.0
884709,1.0
884710,1.0
884711,1.0
884712,1.0
884713,0.898759126663208
884714,1.0
884715,1.0
884716,1.0
884717,1.0
884718,0.9999817609786987
884719,1.0
884720,1.0
884721,1.0
884722,1.0
884723,1.0
884724,1.0
884725,1.0
884726,2.2238243246874845e-08
884727,0.9819667339324951
884728,1.0
884729,1.0
884730,1.0
884731,1.0
884732,1.0
884733,1.0
884734,1.0
884735,1.0
884736,1.0
884737,1.0
884738,1.0
884739,0.9984914064407349
884740,1.0
884741,1.0
884742,1.0
884743,0.008948173373937607
884744,1.0
884745,1.0
884746,1.0
884747,1.0
884748,0.9999817609786987
884749,1.0
884750,1.0
884751,1.0
884752,1.0
884753,1.0
884754,1.0
884755,1.0
884756,1.0
884757,1.0
884758,3.222449231543578e-05
884759,1.0
884760,1.0
884761,1.0
884762,0.19644644856452942
884763,1.0
884764,0.950839638710022
884765,1.0
884766,1.0
884767,1.0
884768,1.0
884769,1.0
884770,1.0
884771,1.0
884772,1.0
884773,0.000263396737864241
884774,1.0
884775,1.0
884776,1.0
884777,1.0
884778,1.0
884779,1.0
884780,1.0
884781,1.0
884782,1.0
884783,1.0
884784,1.0
884785,1.0
884786,1.0
884787,1.0
884788,1.0
884789,3.848695229180521e-08
884790,1.0
884791,1.0
884792,1.0
884793,1.0
884794,1.0
884795,1.0
884796,0.9994418025016785
884797,1.0
884798,1.0
884799,1.0
884800,1.0
884801,1.0
884802,1.0
884803,1.0
884804,1.0
884805,1.0
884806,1.0
884807,1.0
884808,1.0
884809,1.0
884810,1.0
884811,1.0
884812,1.0
884813,1.0
884814,1.0
884815,1.0
884816,1.0
884817,1.0
884818,1.0
884819,1.0
884820,0.9999997615814209
884821,1.0
884822,1.0
884823,1.0
884824,0.9999325275421143
884825,1.0
884826,0.9999932050704956
884827,1.0
